food_id,canonical_name,primary_category,gi,gi_evidence,gl_median,gl_min,gl_max,gl_category,confidence_score,serving_size_g,available_carbs_g,notes
WEST_BASE_0082,Grilled Sandwich Paneer,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,35.8,28.4,43.2,High,0.76,100,50.4,Archetype: sandwich_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0083,Grilled Sandwich Roast Chicken,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,35.3,28.0,42.6,High,0.76,100,49.8,Archetype: sandwich_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0084,Grilled Sandwich Tomato,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,35.2,27.9,42.5,High,0.76,100,49.7,Archetype: sandwich_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0085,Grilled Sandwich Tuna,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,36.2,28.7,43.7,High,0.76,100,51.1,Archetype: sandwich_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0086,Grilled Sandwich Tuna Mayo,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,35.1,27.8,42.4,High,0.76,100,49.6,Archetype: sandwich_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0087,Grilled Sandwich Veg,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,35.8,28.4,43.2,High,0.76,100,50.6,Archetype: sandwich_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0088,Grilled Sandwich Veg Mayo,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,35.2,27.9,42.5,High,0.76,100,49.6,Archetype: sandwich_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0089,Panini Chicken,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,36.0,28.5,43.5,High,0.76,100,50.7,Archetype: sandwich_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0090,Panini Paneer,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,36.0,28.5,43.5,High,0.76,100,50.9,Archetype: sandwich_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0091,Panini Veg,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,36.3,28.7,43.9,High,0.76,100,51.2,Archetype: sandwich_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0092,Sandwich BBQ Chicken,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,36.4,28.8,44.0,High,0.76,100,51.3,Archetype: sandwich_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0093,Sandwich Cheese Corn,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,36.2,28.5,43.9,High,0.75,100,51.0,Archetype: sandwich_cheese. Confidence reflects recipe variability for this dish family.
WEST_BASE_0094,Sandwich Chicken,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,36.4,28.8,44.0,High,0.76,100,51.4,Archetype: sandwich_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0095,Sandwich Chicken Mayo,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,35.1,27.8,42.4,High,0.76,100,49.5,Archetype: sandwich_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0096,Sandwich Corn,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,35.0,27.7,42.3,High,0.76,100,49.4,Archetype: sandwich_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0097,Sandwich Cucumber,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,36.3,28.7,43.9,High,0.76,100,51.3,Archetype: sandwich_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0098,Sandwich Cucumber Cheese,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,36.5,28.7,44.3,High,0.75,100,51.4,Archetype: sandwich_cheese. Confidence reflects recipe variability for this dish family.
WEST_BASE_0099,Sandwich Egg,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,36.5,28.9,44.1,High,0.76,100,51.5,Archetype: sandwich_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0100,Sandwich Egg Mayo,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,34.9,27.6,42.2,High,0.76,100,49.3,Archetype: sandwich_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0101,Sandwich Grilled Chicken,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,36.6,29.0,44.2,High,0.76,100,51.6,Archetype: sandwich_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0102,Sandwich Paneer,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,35.6,28.2,43.0,High,0.76,100,50.1,Archetype: sandwich_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0103,Sandwich Roast Chicken,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,36.7,29.1,44.3,High,0.76,100,51.7,Archetype: sandwich_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0104,Sandwich Tomato,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,37.2,29.5,44.9,High,0.76,100,52.5,Archetype: sandwich_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0105,Sandwich Tuna,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,38.1,30.2,46.0,High,0.76,100,53.8,Archetype: sandwich_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0106,Sandwich Tuna Mayo,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,35.0,27.7,42.3,High,0.76,100,49.3,Archetype: sandwich_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0107,Sandwich Veg,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,36.6,29.0,44.2,High,0.76,100,51.7,Archetype: sandwich_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0108,Sandwich Veg Mayo,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,34.5,27.3,41.7,High,0.76,100,48.7,Archetype: sandwich_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0109,Sub Sandwich BBQ Chicken,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,37.9,29.8,46.0,High,0.75,100,53.5,Archetype: sub_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0110,Sub Sandwich BBQ Chicken (toasted),"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,35.3,27.8,42.8,High,0.75,100,49.7,Archetype: sub_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0111,Sub Sandwich Cheese,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,36.7,28.9,44.5,High,0.75,100,51.8,Archetype: sub_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0112,Sub Sandwich Cheese (toasted),"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,34.4,27.1,41.7,High,0.75,100,48.5,Archetype: sub_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0113,Sub Sandwich Chicken,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,34.9,27.5,42.3,High,0.75,100,49.2,Archetype: sub_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0114,Sub Sandwich Chicken (toasted),"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,38.3,30.2,46.4,High,0.75,100,54.0,Archetype: sub_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0115,Sub Sandwich Egg,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,37.4,29.5,45.3,High,0.75,100,52.7,Archetype: sub_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0116,Sub Sandwich Egg (toasted),"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,34.3,27.0,41.6,High,0.75,100,48.4,Archetype: sub_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0117,Sub Sandwich Paneer,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,36.8,29.0,44.6,High,0.75,100,51.9,Archetype: sub_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0118,Sub Sandwich Paneer (toasted),"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,34.2,26.9,41.5,High,0.75,100,48.3,Archetype: sub_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0119,Sub Sandwich Tuna,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,37.4,29.5,45.3,High,0.75,100,52.8,Archetype: sub_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0120,Sub Sandwich Tuna (toasted),"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,34.5,27.2,41.8,High,0.75,100,48.6,Archetype: sub_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0121,Sub Sandwich Veg,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,38.0,29.9,46.1,High,0.75,100,53.6,Archetype: sub_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0122,Sub Sandwich Veg (toasted),"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,37.5,29.5,45.5,High,0.75,100,52.9,Archetype: sub_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0123,Burrito Chicken,"Western foods (India, base dishes)",71.6,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,28.3,21.9,34.7,High,0.72,100,39.5,Archetype: burrito_rice. Confidence reflects recipe variability for this dish family.
WEST_BASE_0124,Burrito Veg,"Western foods (India, base dishes)",71.6,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,28.2,21.8,34.6,High,0.72,100,39.4,Archetype: burrito_rice. Confidence reflects recipe variability for this dish family.
WEST_BASE_0125,Fajita Chicken Wrap,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,36.9,28.7,45.1,High,0.73,100,52.0,Archetype: wrap_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0126,Fajita Veg Wrap,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,35.6,27.9,43.3,High,0.74,100,50.3,Archetype: wrap_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0127,Nachos with Cheese,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,35.3,27.0,43.6,High,0.7,100,49.9,Archetype: nachos. Confidence reflects recipe variability for this dish family.
WEST_BASE_0128,Nachos with Salsa,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,34.8,26.6,43.0,High,0.7,100,49.1,Archetype: nachos. Confidence reflects recipe variability for this dish family.
WEST_BASE_0129,Quesadilla Cheese,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,34.7,27.0,42.4,High,0.73,100,48.9,Archetype: wrap_cheese. Confidence reflects recipe variability for this dish family.
WEST_BASE_0130,Quesadilla Chicken,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,37.0,28.8,45.2,High,0.73,100,52.2,Archetype: wrap_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0131,Shawarma Wrap Chicken,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,37.3,29.0,45.6,High,0.73,100,52.6,Archetype: wrap_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0132,Shawarma Wrap Veg,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,36.5,28.6,44.4,High,0.74,100,51.6,Archetype: wrap_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0133,Tacos Chicken,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,34.1,26.5,41.7,High,0.73,100,48.1,Archetype: wrap_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0134,Tacos Veg,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,38.4,30.1,46.7,High,0.74,100,54.1,Archetype: wrap_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0135,Wrap Cheese,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,37.6,29.4,45.8,High,0.74,100,53.0,Archetype: wrap_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0136,Wrap Chicken,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,34.0,26.5,41.5,High,0.73,100,48.0,Archetype: wrap_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0137,Wrap Chicken Seekh,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,38.1,29.7,46.5,High,0.73,100,53.7,Archetype: wrap_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0138,Wrap Falafel,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,34.0,26.6,41.4,High,0.74,100,47.9,Archetype: wrap_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0139,Wrap Paneer,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,37.6,29.4,45.8,High,0.74,100,53.1,Archetype: wrap_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0140,Wrap Paneer Tikka,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,38.2,29.9,46.5,High,0.74,100,53.9,Archetype: wrap_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0141,Wrap Tandoori Chicken,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,35.5,27.6,43.4,High,0.73,100,50.2,Archetype: wrap_meat. Confidence reflects recipe variability for this dish family.
WEST_BASE_0142,Wrap Veg,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,34.2,26.8,41.6,High,0.74,100,48.2,Archetype: wrap_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0143,Wrap Veg Seekh,"Western foods (India, base dishes)",70.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,37.8,29.6,46.0,High,0.74,100,53.3,Archetype: wrap_veg. Confidence reflects recipe variability for this dish family.
WEST_BASE_0144,Fusilli Alfredo,"Western foods (India, base dishes)",41.2,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,13.2,10.6,15.8,Medium,0.78,100,32.1,Archetype: pasta_red. Confidence reflects recipe variability for this dish family.
WEST_BASE_0145,Fusilli Arrabbiata,"Western foods (India, base dishes)",41.2,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,13.3,10.7,15.9,Medium,0.78,100,32.3,Archetype: pasta_red. Confidence reflects recipe variability for this dish family.
WEST_BASE_0146,Fusilli Cheese Sauce,"Western foods (India, base dishes)",40.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,13.0,10.3,15.7,Medium,0.76,100,31.8,Archetype: pasta_cheese. Confidence reflects recipe variability for this dish family.
WEST_BASE_0147,Fusilli Pesto,"Western foods (India, base dishes)",40.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,13.1,10.5,15.7,Medium,0.78,100,32.2,Archetype: pasta_white. Confidence reflects recipe variability for this dish family.
WEST_BASE_0148,Fusilli Red Sauce,"Western foods (India, base dishes)",41.2,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,13.0,10.4,15.6,Medium,0.78,100,31.6,Archetype: pasta_red. Confidence reflects recipe variability for this dish family.
WEST_BASE_0149,Fusilli White Sauce,"Western foods (India, base dishes)",40.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,13.0,10.4,15.6,Medium,0.78,100,31.7,Archetype: pasta_white. Confidence reflects recipe variability for this dish family.
WEST_BASE_0150,Lasagne Chicken,"Western foods (India, base dishes)",40.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,12.8,10.3,15.3,Medium,0.78,100,31.2,Archetype: pasta_white. Confidence reflects recipe variability for this dish family.
WEST_BASE_0151,Lasagne Veg,"Western foods (India, base dishes)",40.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,12.9,10.3,15.5,Medium,0.78,100,31.7,Archetype: pasta_white. Confidence reflects recipe variability for this dish family.
WEST_BASE_0152,Mac and Cheese,"Western foods (India, base dishes)",40.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,13.1,10.4,15.8,Medium,0.76,100,32.1,Archetype: pasta_cheese. Confidence reflects recipe variability for this dish family.
WEST_BASE_0153,Macaroni Alfredo,"Western foods (India, base dishes)",40.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,12.8,10.1,15.5,Medium,0.76,100,31.3,Archetype: pasta_cheese. Confidence reflects recipe variability for this dish family.
WEST_BASE_0154,Macaroni Arrabbiata,"Western foods (India, base dishes)",40.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,13.2,10.5,15.9,Medium,0.76,100,32.2,Archetype: pasta_cheese. Confidence reflects recipe variability for this dish family.
WEST_BASE_0155,Macaroni Cheese Sauce,"Western foods (India, base dishes)",41.0,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,13.0,10.3,15.7,Medium,0.76,100,31.8,Archetype: pasta_cheese. Confidence reflects recipe variability for this dish family.
WEST_BASE_0156,Macaroni Pesto,"Western foods (India, base dishes)",40.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,13.1,10.4,15.8,Medium,0.76,100,31.9,Archetype: pasta_cheese. Confidence reflects recipe variability for this dish family.
WEST_BASE_0157,Macaroni Red Sauce,"Western foods (India, base dishes)",41.0,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,13.1,10.4,15.8,Medium,0.76,100,32.0,Archetype: pasta_cheese. Confidence reflects recipe variability for this dish family.
WEST_BASE_0158,Macaroni White Sauce,"Western foods (India, base dishes)",41.0,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,13.2,10.5,15.9,Medium,0.76,100,32.1,Archetype: pasta_cheese. Confidence reflects recipe variability for this dish family.
WEST_BASE_0159,Penne Alfredo,"Western foods (India, base dishes)",41.2,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,13.4,10.7,16.1,Medium,0.78,100,32.6,Archetype: pasta_red. Confidence reflects recipe variability for this dish family.
WEST_BASE_0160,Penne Arrabbiata,"Western foods (India, base dishes)",41.2,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,13.4,10.7,16.1,Medium,0.78,100,32.5,Archetype: pasta_red. Confidence reflects recipe variability for this dish family.
WEST_BASE_0161,Penne Cheese Sauce,"Western foods (India, base dishes)",40.9,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,13.1,10.4,15.8,Medium,0.76,100,32.0,Archetype: pasta_cheese. Confidence reflects recipe variability for this dish family.
WEST_BASE_0162,Penne Pesto,"Western foods (India, base dishes)",40.8,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,13.0,10.4,15.6,Medium,0.78,100,31.7,Archetype: pasta_white. Confidence reflects recipe variability for this dish family.
WEST_BASE_0163,Penne Red Sauce,"Western foods (India, base dishes)",41.2,Recipe-anchored estimate: carb-weighted GI using ingredient anchors (grain/pasta/rice/potato/sugar/milk) and carb-density archetypes (toppings displace carb per 100 g).,13.1,10.5,15.7,Medium,0.78,100,31.9,Archetype: pasta_red. Confidence reflects recipe variability for this dish family.
